primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
rindov,['bswdov1'],['song'],-4.2627,15.5514,Streptopelia capicola,Ring-necked Dove,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/319121,rindov/XC319121.ogg
yeccan1,[],['call'],-2.9334,37.4626,Serinus flavivertex,Yellow-crowned Canary,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/432652,yeccan1/XC432652.ogg
brtcha1,[],"['call', 'male', 'song']",4.864,39.312,Oenanthe scotocerca,Brown-tailed Chat,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/128120,brtcha1/XC128120.ogg
spwlap1,[],['call'],5.6258,-0.0406,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/418812,spwlap1/XC418812.ogg
walsta1,[],['call'],-6.9377,36.5788,Onychognathus walleri,Waller's Starling,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515589,walsta1/XC515589.ogg
brwwar1,"['chibat1', 'ndcsun2', 'yewgre1']",['song'],0.6679,35.8395,Phylloscopus umbrovirens,Brown Woodland-Warbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/444576,brwwar1/XC444576.ogg
wookin1,[],"['call', 'song']",0.2046,32.5836,Halcyon senegalensis,Woodland Kingfisher,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/116740,wookin1/XC116740.ogg
gabgos2,[],['call'],-26.8651,26.4904,Micronisus gabar,Gabar Goshawk,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/614157,gabgos2/XC614157.ogg
blhgon1,"['combul2', 'piekin1']","['female', 'male', 'song']",0.064,32.479,Laniarius erythrogaster,Black-headed Gonolek,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/138034,blhgon1/XC138034.ogg
colsun2,[],['call'],6.4343,3.5361,Hedydipna collaris,Collared Sunbird,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/402282,colsun2/XC402282.ogg
sacibi2,[],"['adult', 'sex uncertain']",45.2906,8.3276,Threskiornis aethiopicus,African Sacred Ibis,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/661232,sacibi2/XC661232.ogg
woosan,[],"['call', 'life stage uncertain', 'sex uncertain']",51.8096,16.6488,Tringa glareola,Wood Sandpiper,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/573989,woosan/XC573989.ogg
afrjac1,[],"['adult', 'call', 'sex uncertain']",-18.0013,35.1541,Actophilornis africanus,African Jacana,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/524427,afrjac1/XC524427.ogg
afmdov1,"['reedov1', 'rindov']","['call', 'song']",-19.9116,23.523,Streptopelia decipiens,Mourning Collared-Dove,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/213642,afmdov1/XC213642.ogg
afpkin1,[],[''],-6.076558,37.559272,Ispidina picta,African Pygmy Kingfisher,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/704863,afpkin1/XC704863.ogg
lotlap1,[],['call'],-19.9116,23.523,Vanellus crassirostris,Long-toed Lapwing,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/213636,lotlap1/XC213636.ogg
sltnig1,[],"['adult', 'song']",0.1416,34.0234,Caprimulgus clarus,Slender-tailed Nightjar,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/536881,sltnig1/XC536881.ogg
pygbat1,[],['call'],-2.7904,38.1342,Batis perkeo,Pygmy Batis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/608070,pygbat1/XC608070.ogg
dutdov1,[],['song'],9.6741,39.7461,Streptopelia lugens,Dusky Turtle-Dove,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/410332,dutdov1/XC410332.ogg
categr,['afmdov1'],['uncertain'],11.8047,13.1966,Bubulcus ibis,Cattle Egret,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/603551,categr/XC603551.ogg
bkfruw1,[],['song'],-0.989,29.616,Bathmocercus rufus,Black-faced Rufous-Warbler,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/246009,bkfruw1/XC246009.ogg
varsun2,[],['song'],-2.9965,37.6244,Cinnyris venustus,Variable Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/375337,varsun2/XC375337.ogg
carwoo1,"['combul2', 'rindov', 'tafpri1']",['alarm call'],-33.501,26.818,Chloropicus fuscescens,Cardinal Woodpecker,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/424181,carwoo1/XC424181.ogg
helgui,[],"['adult', 'call', 'sex uncertain']",-33.5094,27.0944,Numida meleagris,Helmeted Guineafowl,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/507927,helgui/XC507927.ogg
spemou2,[],"['call', 'song']",0.501,30.4265,Colius striatus,Speckled Mousebird,Josh Engel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/137090,spemou2/XC137090.ogg
spemou2,[],['song'],-3.3523,29.3198,Colius striatus,Speckled Mousebird,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/131309,spemou2/XC131309.ogg
sichor1,[],['song'],7.081,38.639,Bycanistes brevis,Silvery-cheeked Hornbill,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/216059,sichor1/XC216059.ogg
blhgon1,['combul2'],"['call', 'song']",0.2046,32.5836,Laniarius erythrogaster,Black-headed Gonolek,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/117103,blhgon1/XC117103.ogg
yebgre1,[],['call'],-28.7954,32.0977,Chlorocichla flaviventris,Yellow-bellied Greenbul,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/442050,yebgre1/XC442050.ogg
brican1,[],['call'],-2.5477,36.7873,Crithagra sulphurata,Brimstone Canary,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472388,brican1/XC472388.ogg
afrgrp1,[],"['adult', 'male', 'song']",2.2952,15.7122,Treron calvus,African Green-Pigeon,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/504579,afrgrp1/XC504579.ogg
wbswea1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Plocepasser mahali,White-browed Sparrow-Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601531,wbswea1/XC601531.ogg
gytbar1,[],['call'],-0.071,35.4137,Gymnobucco bonapartei,Gray-throated Barbet,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344191,gytbar1/XC344191.ogg
norbro1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Phyllastrephus strepitans,Northern Brownbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/603430,norbro1/XC603430.ogg
spwlap1,[],"['call', 'flight call']",5.6258,-0.0406,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/418814,spwlap1/XC418814.ogg
gyhbus1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Malaconotus blanchoti,Gray-headed Bushshrike,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/617006,gyhbus1/XC617006.ogg
rehblu1,[],['call'],-0.071,35.4137,Spermophaga ruficapilla,Red-headed Bluebill,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/390823,rehblu1/XC390823.ogg
malkin1,[],"['adult', 'male', 'song']",2.9219,9.9011,Corythornis cristatus,Malachite Kingfisher,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/574561,malkin1/XC574561.ogg
bawman1,[],['call'],6.388,-10.565,Spermestes bicolor,Black-and-white Mannikin,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/413941,bawman1/XC413941.ogg
kvbsun1,[],[''],4.434,38.275,Anthreptes orientalis,Eastern Violet-backed Sunbird,Brian Henderson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/699711,kvbsun1/XC699711.ogg
subbus1,[],['song'],9.8772,8.9797,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/498601,subbus1/XC498601.ogg
abhori1,[],['call'],-33.543,26.7806,Oriolus larvatus,African Black-headed Oriole,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/424819,abhori1/XC424819.ogg
litswi1,[],['flight call'],9.59,-4.3069,Apus affinis,Little Swift,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/315558,litswi1/XC315558.ogg
yewgre1,[],['call'],-1.1367,37.2564,Eurillas latirostris,Yellow-whiskered Greenbul,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/479061,yewgre1/XC479061.ogg
whbtit5,[],"['call', 'song']",-0.636,34.117,Melaniparus albiventris,White-bellied Tit,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/365417,whbtit5/XC365417.ogg
joygre1,[],['call'],1.134,35.1824,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537157,joygre1/XC537157.ogg
eubeat1,[],"['adult', 'call', 'female', 'male']",52.23,21.0105,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569747,eubeat1/XC569747.ogg
combuz1,[],['alarm call'],49.4358,22.0093,Buteo buteo,Common Buzzard,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/425846,combuz1/XC425846.ogg
whihel1,[],"['adult', 'call']",0.6307,35.6307,Prionops plumatus,White Helmetshrike,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/536410,whihel1/XC536410.ogg
grccra1,['affeag1'],['call'],-0.7745,36.4185,Balearica regulorum,Gray Crowned-Crane,Alex Borrini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/340511,grccra1/XC340511.ogg
raybar1,[],[''],-2.814,37.5034,Trachyphonus erythrocephalus,Red-and-yellow Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728962,raybar1/XC728962.ogg
gryapa1,[],['song'],0.1699,35.6735,Apalis cinerea,Gray Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537889,gryapa1/XC537889.ogg
gargan,[],['take-off call'],49.9533,69.8286,Spatula querquedula,Garganey,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/120388,gargan/XC120388.ogg
litwea1,[],"['call', 'male']",9.6467,-1.7606,Ploceus luteolus,Little Weaver,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/177633,litwea1/XC177633.ogg
grbcam1,[],['song'],-24.991,31.5879,Camaroptera brachyura,Green-backed Camaroptera,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/237781,grbcam1/XC237781.ogg
pabspa1,[],[''],-0.7257,36.436,Passer gongonensis,Parrot-billed Sparrow,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/752935,pabspa1/XC752935.ogg
palpri1,[],"['call', 'song']",5.2013,40.0589,Prinia somalica,Pale Prinia,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268497,palpri1/XC268497.ogg
chtapa3,[],[''],-1.3644,29.6118,Apalis porphyrolaema,Chestnut-throated Apalis,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/703424,chtapa3/XC703424.ogg
afdfly1,[],['call'],-33.4833,26.8333,Muscicapa adusta,African Dusky Flycatcher,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/324019,afdfly1/XC324019.ogg
palpri1,[],['call'],5.2013,40.0589,Prinia somalica,Pale Prinia,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268495,palpri1/XC268495.ogg
gyhkin1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Halcyon leucocephala,Gray-headed Kingfisher,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/606267,gyhkin1/XC606267.ogg
scthon1,['somgre1'],['call'],-33.4856,26.8808,Indicator variegatus,Scaly-throated Honeyguide,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/492729,scthon1/XC492729.ogg
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405369,laudov1/XC405369.ogg
ratcis1,[],['call'],7.0496,38.4645,Cisticola chiniana,Rattling Cisticola,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210046,ratcis1/XC210046.ogg
brubru1,['ratcis1'],"['call', 'song']",-2.9776,35.0099,Nilaus afer,Brubru,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/426145,brubru1/XC426145.ogg
woosan,[],[''],39.4711,-8.0301,Tringa glareola,Wood Sandpiper,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/749070,woosan/XC749070.ogg
reedov1,[],['song'],6.4108,-1.203,Streptopelia semitorquata,Red-eyed Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/401353,reedov1/XC401353.ogg
chespa1,[],['call'],4.0241,38.3574,Passer eminibey,Chestnut Sparrow,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210035,chespa1/XC210035.ogg
gyhbus1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Malaconotus blanchoti,Gray-headed Bushshrike,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/617008,gyhbus1/XC617008.ogg
hamerk1,['brwwar1'],['call'],18.2264,42.4271,Scopus umbretta,Hamerkop,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/640401,hamerk1/XC640401.ogg
wfbeat1,[],"['adult', 'call']",-26.8294,26.5155,Merops bullockoides,White-fronted Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/509351,wfbeat1/XC509351.ogg
crohor1,[],['song'],-6.256,39.3761,Lophoceros alboterminatus,Crowned Hornbill,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633756,crohor1/XC633756.ogg
sccsun2,[],"['call', 'female', 'male']",-2.9858,37.5975,Chalcomitra senegalensis,Scarlet-chested Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/683976,sccsun2/XC683976.ogg
hartur1,[],['alarm call'],0.1699,35.6735,Tauraco hartlaubi,Hartlaub's Turaco,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/537900,hartur1/XC537900.ogg
yebduc1,[],"['adult', 'call', 'sex uncertain']",-33.2589,26.5604,Anas undulata,Yellow-billed Duck,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/534199,yebduc1/XC534199.ogg
rehwea1,"['abhori1', 'ccbeat1', 'chibat1', 'grbcam1', 'reccor', 'refcro1', 'whctur2']","['call', 'male']",0.5564,35.5342,Anaplectes rubriceps,Red-headed Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/396572,rehwea1/XC396572.ogg
wbgbir1,[],['call'],0.6158,36.0221,Corythaixoides leucogaster,White-bellied Go-away-bird,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/337024,wbgbir1/XC337024.ogg
gargan,[],"['call', 'flight call', 'song']",43.4692,3.8245,Spatula querquedula,Garganey,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/553738,gargan/XC553738.ogg
afbfly1,['combul2'],['call'],12.3747,-12.3227,Elminia longicauda,African Blue Flycatcher,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/405127,afbfly1/XC405127.ogg
soucit1,[],"['adult', 'call', 'sex uncertain']",-3.0022,37.5654,Crithagra hyposticta,Southern Citril,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/615098,soucit1/XC615098.ogg
soufis1,[],['song'],-32.1958,24.5415,Lanius collaris,Southern Fiscal,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/499229,soufis1/XC499229.ogg
carcha1,[],"['call', 'song']",-34.011,18.8078,Cossypha caffra,Cape Robin-Chat,Shannon Ronaldson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/324667,carcha1/XC324667.ogg
shesta1,[],['song'],5.2013,40.0589,Lamprotornis shelleyi,Shelley's Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/209999,shesta1/XC209999.ogg
strher,[],['call'],,,Butorides striata,Striated Heron,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/45469,strher/XC45469.ogg
tamdov1,[],['song'],-6.9619,36.5882,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515209,tamdov1/XC515209.ogg
chespa1,"['slcbou1', 'vimwea1']",['song'],-2.8145,37.4113,Passer eminibey,Chestnut Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/397507,chespa1/XC397507.ogg
whbcan1,[],['song'],4.4902,38.2722,Crithagra dorsostriata,White-bellied Canary,Guido O. Keijl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/294893,whbcan1/XC294893.ogg
afgfly1,[],['call'],8.92,40.043,Bradornis microrhynchus,African Gray Flycatcher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267773,afgfly1/XC267773.ogg
afghor1,['reedov1'],['call'],17.5077,43.0359,Lophoceros nasutus,African Gray Hornbill,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/640727,afghor1/XC640727.ogg
yebapa1,[],['duet'],-33.3106,26.5256,Apalis flavida,Yellow-breasted Apalis,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252640,yebapa1/XC252640.ogg
grecor,[],"['adult', 'call', 'sex uncertain']",53.0674,-1.6323,Phalacrocorax carbo,Great Cormorant,Paul Howden-Leach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/601846,grecor/XC601846.ogg
slcbou1,[],['call'],-6.7849,33.7788,Laniarius funebris,Slate-colored Boubou,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/201374,slcbou1/XC201374.ogg
gabgos2,[],"['call', 'juvenile']",-26.8217,26.6174,Micronisus gabar,Gabar Goshawk,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/606058,gabgos2/XC606058.ogg
combuz1,[],[''],51.0699,4.29,Buteo buteo,Common Buzzard,Gil Lissens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/742350,combuz1/XC742350.ogg
